SYS_ID_TR_MERCHANT_REGISTRATION,UPDATED,NAME_R_USER,REMARK,NAME_R_TYPE
1359334b-7920-485e-8e8c-2d877ff47593,39:04.4,Ricky Nelson,TO SS : merchant tdk respond PV analyst,Return
8ce9347a-6c20-4246-aa57-04bfd1bd93e9,53:10.4,Muhaiminah MTI,pv ok,Submit Registration
8ce9347a-6c20-4246-aa57-04bfd1bd93e9,56:23.7,Muhaiminah MTI,PV to PIC,Submit
784a5972-5df9-4c06-8599-671a412a5050,59:03.0,Muhaiminah MTI,PV ok,Submit Registration
784a5972-5df9-4c06-8599-671a412a5050,00:20.5,Muhaiminah MTI,PV to OWNER,Submit
6a4be429-5aca-458f-a108-183835b17065,08:23.0,Muhaiminah MTI,pv ok,Submit Registration
6a4be429-5aca-458f-a108-183835b17065,4/21/2023 6:09,Muhaiminah MTI,PV to OWNER,Submit
3eef79ef-5817-4b2a-b889-5716bd303f28,13:02.0,Muhaiminah MTI,PV to PIC,Submit
1b65126d-627d-432f-8e65-50e340ef79f0,15:12.6,Muhaiminah MTI,pv ok,Submit Registration
1b65126d-627d-432f-8e65-50e340ef79f0,16:42.4,Muhaiminah MTI,PV to OWNER,Submit
0d0faa3d-343b-4a0b-a5af-ff9d6639e6fe,24:16.4,Al Qhori Mushafi,to ss: PV Tidak Diangkat 1.42,Return
f407560f-4f59-4d06-aad4-45f7b38b8989,36:45.4,Ricky Nelson,TO SS : incendt masih tdk ada pd system,Return
6c028f6b-a429-4283-9930-41a370357cbe,49:28.5,Ricky Nelson,TO SS : no penghubung tdk bisa di pv,Return
71f00a92-233a-43dc-b7d1-07463e005913,57:10.4,Ricky Nelson,ok,Submit Registration
71f00a92-233a-43dc-b7d1-07463e005913,00:03.1,Ricky Nelson,PV to stefanus 08119788284,Submit
16f097cc-0a3d-4f32-9a1e-f0a310ab3ca3,15:23.5,Ricky Nelson,to ss : pd tab review tdk muncul incendt,Return
0d3b6ccb-43a5-4c25-8227-471f390b023f,18:21.2,Ricky Nelson,ok,Submit Registration
0d3b6ccb-43a5-4c25-8227-471f390b023f,19:58.6,Ricky Nelson,PV to dewi 082346763824,Submit
a2db91da-abe6-4525-9b8c-baaa7678a093,26:47.9,Ricky Nelson,ok,Submit Registration
a2db91da-abe6-4525-9b8c-baaa7678a093,27:21.4,Ricky Nelson,PV to siwi 081931465707,Submit
3d557d05-d449-4c1e-876f-b6de5301ff5a,53:48.4,Muhaiminah MTI,PV to OWNER,Submit
27c71d5c-a8c9-4b51-9bc3-1e29fa3f48b3,57:16.8,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
db92b16b-ea74-4933-b00d-e52cb341b0b5,00:35.5,Muhaiminah MTI,pv ok,Submit Registration
db92b16b-ea74-4933-b00d-e52cb341b0b5,01:41.7,Muhaiminah MTI,PV to Owner,Submit
dd318dc7-5335-4a8a-840b-4e75ec883648,05:12.5,Muhaiminah MTI,pv ok,Submit Registration
dd318dc7-5335-4a8a-840b-4e75ec883648,06:25.3,Muhaiminah MTI,PV to Owner,Submit
d971e168-f902-4677-9243-19c158f28ab8,07:11.3,Muhaiminah MTI,pv ok,Submit Registration
5945171f-d8b1-443b-9897-0f98f6ec11b7,01:43.6,Ricky Nelson,to ss : no penghubung tdk bisa di pv,Return
5311779e-0b11-44d8-81b4-dbc57ffd7632,05:38.3,Ricky Nelson,ok,Submit Registration
5311779e-0b11-44d8-81b4-dbc57ffd7632,07:51.3,Ricky Nelson,PV to ita hamida 081290709400,Submit
da3f03af-b298-481f-87e4-a3fb61ad4f9c,13:16.5,Ricky Nelson,TO SS : pd tab review  note Slik not pass ?,Return
fcd9673f-91b7-490b-b05b-433927d71ebe,45:40.5,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
326489d8-2a47-4ea7-b25e-51ab72d6a27e,47:37.1,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
fb91d980-d150-463f-9387-ee31cec85beb,49:11.8,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
7447d033-9de4-44eb-8355-fad011cbfa99,56:26.8,Muhaiminah MTI,pv ok,Submit Registration
7447d033-9de4-44eb-8355-fad011cbfa99,58:22.6,Muhaiminah MTI,PV to OWNER,Submit
d7bc020c-6b5b-4264-9484-1bd14b128993,01:12.0,Muhaiminah MTI,To DE: Pls cek Rek Mandiri,Return
bc52dae3-a9c5-40aa-9bda-8b4a6ca310ca,04:28.3,Chandra Eka Purnama,TO DE : nama rekening berbeda,Return
ddd6da7f-4236-40ae-b8c1-7e5496aa8fa9,46:08.6,Chandra Eka Purnama,TO SS : MOHON LAMPIRKAN BUKU TABUNGAN & OTS FOTO SELFIE ,Return
d971e168-f902-4677-9243-19c158f28ab8,07:30.2,Muhaiminah MTI,PV to Owner,Submit
e62f80f5-dfe9-4691-829c-e0ccefefea06,08:19.8,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
89439359-e483-437a-bac9-dd05ec1dcd9a,10:03.1,Muhaiminah MTI,PV to OWNER,Submit
401a7cb3-2bc1-4922-b181-05ac4a060ff3,10:45.3,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
aa8bbe15-6284-4832-b4e6-42a19f998af0,11:23.2,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
6d8065c8-4924-4bcd-8bd5-7997365e6f6d,12:02.6,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
28fdac96-c2e3-4666-9e7e-53d2df6238fb,12:31.8,Muhaiminah MTI,pv ok,Submit Registration
28fdac96-c2e3-4666-9e7e-53d2df6238fb,16:12.7,Muhaiminah MTI,PV to PIC,Submit
f80a8ef2-4549-4645-99f9-a6e63213919f,18:48.3,Muhaiminah MTI,pv ok,Submit Registration
f80a8ef2-4549-4645-99f9-a6e63213919f,20:26.7,Muhaiminah MTI,PV to OWNER,Submit
73bad3bd-eaf2-430e-b8a6-bf8d08ec7a62,21:19.0,Muhaiminah MTI,pv ok,Submit Registration
73bad3bd-eaf2-430e-b8a6-bf8d08ec7a62,24:47.2,Muhaiminah MTI,PV to OWNER,Submit
efd9180b-a445-41ca-847c-4fc707d7553f,27:17.7,Muhaiminah MTI,pv ok,Submit Registration
efd9180b-a445-41ca-847c-4fc707d7553f,28:41.2,Muhaiminah MTI,PV to OWNER,Submit
839fe375-faa1-4559-88e9-8b249d13f10f,30:54.8,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
83ee129a-bed2-4d53-ba62-b28025d51349,31:58.3,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
d5081194-c276-4a69-b005-0908124927a2,32:39.9,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
efd251fc-acca-4643-ba6e-3c6c15cc419e,35:59.0,Muhaiminah MTI,TO SS: Brdsrkan hasil pv to Owner - sudah ada edc,Return
169abdef-cca6-468d-a0ac-86adbd634070,46:51.6,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
1cd3fed2-e59b-407f-9086-cbec6e91f94c,48:23.3,Muhaiminah MTI,To SS: Harap lampirkan No. Telp yg dpt diverifikasi,Return
7215a780-6b2c-4b23-8164-2a730299122d,53:47.0,Muhaiminah MTI,pv ok,Submit Registration
7215a780-6b2c-4b23-8164-2a730299122d,55:30.1,Muhaiminah MTI,PV to OWNER,Submit
d7bc020c-6b5b-4264-9484-1bd14b128993,59:13.4,Muhaiminah MTI,pv ok,Submit Registration
e4b52cf8-1630-4e91-8b9f-025af008e3ba,02:20.3,Muhaiminah MTI,pv ok,Submit Registration
e4b52cf8-1630-4e91-8b9f-025af008e3ba,03:37.6,Muhaiminah MTI,PV to OWNER,Submit
21574fd1-59a2-467c-a7eb-17ddce675d72,48:27.7,Chandra Eka Purnama,ok,Submit Registration
95ae22d2-9c4e-445f-8e2d-0d7f9c137577,53:57.7,Chandra Eka Purnama,call 082122317117 tidak ada jawaban,Return
920c351d-db09-476e-9464-77707d3fc771,18:19.8,Chandra Eka Purnama,OK,Submit Registration
3ff37f51-436b-4726-88ec-420ed5ce0c25,21:26.3,Chandra Eka Purnama,CALL 082248228358 TIDAK ADA JAWABAN,Return
4adda5ae-1573-418d-ad4b-e519e11879a1,22:12.5,Chandra Eka Purnama,OK,Submit Registration
4adda5ae-1573-418d-ad4b-e519e11879a1,23:08.6,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 4812; Incident : ok ; call 081289448837 OK,Submit
367f5704-fc74-4ed2-9d95-40ab7daf6d91,27:37.4,Chandra Eka Purnama,TO SS : MOHON LAMPIRKAN SURAT KETERANGAN USAHA ,Return
46f1cd88-6229-41d2-85d7-64a58242770e,31:04.6,Chandra Eka Purnama,TO SS : MOHON DI BANTU PENGECEKAN BLACKLIST DLL,Return
842ef27e-ea7d-4595-8656-8726fa270840,36:43.2,Chandra Eka Purnama,CALL 081298100737 TIDAK ADA JAWABAN,Return
eac9dad2-2992-4b37-9e13-0bc0f888e897,39:04.3,Rita Nurmalasari,TO SS: PLS CFM SLIK MANDIRI DAN BUTAB BRI BLM DILAMPIRKAN;,Return
8544d47c-16a3-4303-9a8a-a5e45c61b486,43:09.9,Rita Nurmalasari,TO SS: PLS CFM SLIK MANDIRI DAN BUTAB BRI BLM DILAMPIRKAN;,Return
ddda3de3-de95-453b-bfd9-9a7b1d294f2d,59:55.1,Rita Nurmalasari,TO SS: PLS SLIK BANK MANDIRI MHN DILAMPIRKAN,Return
8d003874-6f89-4ac2-bdba-bc8c6d53db69,02:18.6,Rita Nurmalasari,TO SS: PLS CFM TDK BISA PV KRN NO Tidak Terdaftar,Return
f3d78498-9448-423b-8390-7ceae0c6ffde,03:36.2,Rita Nurmalasari,"TO SS: PLS CFM COBA PV TO MERCHANT, MERCHANT INFO TDK MERASA MENGAJUKAN DAN SDH ADA MESIN EDC DI LOKASI",Return
9234dbe7-c096-4987-aec7-746c29580b8d,44:14.7,Rita Nurmalasari,TO SS: MERCHANT TDK DAPAT DIHUBUNGI UTK PV/NO HP SIBUK,Return
93e13db7-6346-446e-be8e-110d655da355,55:27.6,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5944; Incident : ok ; call 082255536001 OK,Submit
8895c523-ac0c-4c4c-a8e6-4b4055e28918,42:33.5,Chandra Eka Purnama,TO SS: tidak ada catatatan set day,Return
8f63ca52-a4b7-455d-8e45-e6c49eec1d4d,52:21.5,Chandra Eka Purnama,call 085313134305 sedang sibuk,Return
8f2e73f8-00b9-4487-b39c-e8ae3afdb674,31:59.5,Chandra Eka Purnama,CALL081213548587 SEDANG SIBUK,Return
45c811ef-c3fb-4705-8fed-9a8db0a608a2,35:02.2,Chandra Eka Purnama,TO SS : MOHON DI BANTU UNTUK MELAMPIRKAN KETERANGAN USAHA ,Return
b9fc671d-45b8-49c9-9638-22ba5e63a64f,38:13.1,Chandra Eka Purnama,CALL 081271176009 TIDAK ADA JAWABAN,Return
21574fd1-59a2-467c-a7eb-17ddce675d72,49:28.4,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5995; Incident : ok ; call 081396602288 ok,Submit
93e13db7-6346-446e-be8e-110d655da355,55:09.2,Chandra Eka Purnama,ok,Submit Registration
0a7fa43d-56b5-4fe6-95c3-64754229b650,39:10.4,Rita Nurmalasari,TO SS: blacklist tidak muncul pada tab review,Return
920c351d-db09-476e-9464-77707d3fc771,19:11.7,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5621; Incident : ok ; call 081936251159 OK,Submit
55437c73-57db-4679-8dc3-e792f9342d3d,20:20.6,Chandra Eka Purnama,CALL 0882016339209 TIDAK ADA JAWABAN,Return
5600804a-0e77-4594-a1db-1ad88d1721b3,22:47.8,Rita Nurmalasari,TO SS: pls lampirkan SLIK Bank Mandiri,Return
d84af2f4-c5f5-430a-b192-b14d3c35de5f,59:37.8,Rita Nurmalasari,TO SS: BLACKLIST TIDAK MUNCUL PADA TAB REVIEW,Return
1850762a-a452-4b25-b3db-9d3963f45c4b,43:52.1,Rita Nurmalasari,TO SS: MERCHANT TIDAK RESPON PV ANALIS/TLP TIDAK DIANGKAT,Return
fbf3d993-cf2e-4e97-b581-47b832fe851f,29:34.8,Rita Nurmalasari,TO DE: PLS RUBAH JML EDC SESUAI CFM QAM,Return
9f276802-9c7c-47f7-92a0-08933131ab36,32:06.1,Rita Nurmalasari,TO SS: MERCHANT TIDAK BISA DIHUBUNGI UNTUK PV/TLP TIDAK DIANGKAT,Return
694f299a-b89c-4b76-a65f-85bf592df36b,42:05.4,Rita Nurmalasari,TO SS: PLS CEK DI MA MASIH TERCEKLIS FITUR REFUND,Return
1011f48f-ab58-4f53-a1fd-08375113f26f,49:27.6,Rita Nurmalasari,TO SS: MERCHANT TIDAK DAPAT DIHUBUNGI UNTUK PV,Return
5538a3d2-e674-46a9-873b-3be00781959e,57:06.0,Rita Nurmalasari,TO SS: MOHON INFOKAN NOMOR YANG DAPAT DI VERIFIKASI,Return
2172aa84-e90c-434a-b31a-3d88deff6ae6,59:29.6,Rita Nurmalasari,TO SS: PLS INFOKAN NOMOR YANG DAPAT DI VERIFIKASI,Return
54be9eda-ad35-465a-8d92-04a5686ce1de,13:09.8,Rita Nurmalasari,"PV TO OWNER, REQ EDC HIMBARA BRI DAN BNI;",Submit
781c733d-1bc1-4495-8907-ffc9a84c873a,25:31.6,Rita Nurmalasari,"PV TO OWNER, REQ EDC HIMBARA BRI DAN BNI;",Submit
28e92236-29c6-4fcf-a925-821c47a334c7,27:12.9,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 4722 ; Incident : ok ;call 08123314900 ok,Submit
2686d0fd-b4b4-4e96-b15b-ec954e7faeb0,32:25.3,Nurbaiti Albadru,PV to Owner (081281542609),Submit Registration
46b130da-59fd-4c25-9011-0200b0415ce1,48:45.9,Nurbaiti Albadru,PV to PIC (08123968200),Submit Registration
9fe42145-d730-4ad3-a5a5-0abf79702069,02:53.0,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
21a5964f-8029-4ec2-9edf-27c4ce7d71d1,28:56.8,Nurbaiti Albadru,PV to Owner (081226115581),Submit
2686d0fd-b4b4-4e96-b15b-ec954e7faeb0,34:10.7,Nurbaiti Albadru,PV to Owner (081281542609),Submit
c1d8e121-1f3a-46f2-845f-69b11ccb571f,19:13.7,Nurbaiti Albadru,PV to Owner (081311357185),Submit Registration
28e92236-29c6-4fcf-a925-821c47a334c7,24:53.1,Chandra Eka Purnama,ok,Submit Registration
46b130da-59fd-4c25-9011-0200b0415ce1,00:43.5,Nurbaiti Albadru,PV to PIC (08123968200),Submit
c1d8e121-1f3a-46f2-845f-69b11ccb571f,21:36.5,Nurbaiti Albadru,PV to Owner (081311357185),Submit
7808c852-dbac-4e79-8598-cea963fe7447,20:53.2,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
8aeaca5e-f227-42d8-9983-7c249622a726,22:13.6,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
20579d99-2364-497e-aebd-244298e7ac1d,38:41.3,Nurbaiti Albadru,PV to Owner (087783030442),Submit
a5368801-95e6-401e-a6df-cb93644cbe8b,16:37.3,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
33a10d43-88a2-45ef-be99-2cbbbf7c87e7,52:34.5,Nurbaiti Albadru,PV to PIC (082110048508),Submit
087fa3a9-b7c5-473f-beee-ea02e2dca2b8,26:21.8,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
45c811ef-c3fb-4705-8fed-9a8db0a608a2,19:29.1,Chandra Eka Purnama,Debit Plus; MDR ; Standard ; Settelement : Standard  ; MCC : 5462; Incident : ok ; call 087777977980 OK,Submit
367f5704-fc74-4ed2-9d95-40ab7daf6d91,16:57.2,Chandra Eka Purnama,Debit Plus; MDR ; Standard ; Settelement : Standard  ; MCC : 5462; Incident : ok ; call 087777977980 OK,Submit
45c811ef-c3fb-4705-8fed-9a8db0a608a2,17:58.5,Chandra Eka Purnama,ok,Submit Registration
b749f6fa-0184-46a9-9fd5-18556990d4fd,00:55.5,Sherliana Ujiharyanto,Req return to ss,Return
367f5704-fc74-4ed2-9d95-40ab7daf6d91,15:47.4,Chandra Eka Purnama,ok,Submit Registration
3a31fbaf-0fa5-4d58-b023-8717b633afcc,47:27.5,Ricky Nelson,TO SS : butab mandiri msah ada,Return
6c028f6b-a429-4283-9930-41a370357cbe,48:44.8,Ricky Nelson,TO SS : no penghubung tdk bisa di pv,Return
8bf25a06-e4f5-4f22-b6fe-fa6869ccfaab,32:28.2,Rita Nurmalasari,"PV TO OWNER, REQ EDC HIMBARA BNI & MANDIRI;",Submit Registration
8bf25a06-e4f5-4f22-b6fe-fa6869ccfaab,39:23.1,Rita Nurmalasari,"PV TO OWNER, REQ EDC HIMBARA BNI & MANDIRI;",Submit
0ca7d684-cdb8-4efc-adc8-09d61cf990cb,27:55.4,Rita Nurmalasari,TO SS: MERCHANT TIDAK RESPON PV ANALIS,Return
0b2809d2-14f3-42ef-8e5b-642ad8e4bffc,03:31.5,Rita Nurmalasari,TO SS: MERCHANT TIDAK RESPON PV ANALIS,Return
865d5175-f740-4c3f-8324-90a0e077753a,06:10.4,Rita Nurmalasari,TO ss: data blacllist tidak muncul di tab review,Return
106e7d72-bda8-41d0-817e-8b8527d9e2db,18:44.0,Rita Nurmalasari,TO DE: pls perbaiki alamat dba dan official ses MA; pls cek tab MDR BTN tdk ada brand CUP dan JCB?,Return
9fcd3297-4936-4030-bfa0-1bda6e800816,30:38.1,Rita Nurmalasari,PV TO OWNER; REQ EDC HIMBARA MANDIRI & BRI;,Submit Registration
9fcd3297-4936-4030-bfa0-1bda6e800816,31:55.0,Rita Nurmalasari,PV TO OWNER; REQ EDC HIMBARA MANDIRI & BRI;,Submit
9c08fcb5-ebb7-4b5b-a0a5-8aa268c02041,05:25.7,Rita Nurmalasari,PV TO OWNER; REQ EDC HIMBARA MANDIRI & BNI;,Submit Registration
9c08fcb5-ebb7-4b5b-a0a5-8aa268c02041,07:06.7,Rita Nurmalasari,TO DE: pls perbaiki penulisan kecamatan dba dan official,Return
7dad8a69-2ef9-4132-a808-1e753c3e78a2,26:41.1,Rita Nurmalasari,PV TO OWNER; REQ EDC HIMBARA MANDIRI & BNI;,Submit Registration
7dad8a69-2ef9-4132-a808-1e753c3e78a2,28:17.0,Rita Nurmalasari,"TO DE: owner name ses ktp dan form tambahkan SE, owner rek Mandiri ses butab tambahkan gelar",Return
38b89119-6541-4efd-b11d-e695517d9ccb,45:51.1,Mutiara Nur Fatimah,Return to DE: DBA Address tidak sesuai,Return
33d51d3c-9e70-476f-961e-9d4ae32365cf,21:52.0,Mutiara Nur Fatimah,"PV to  SITI NURJANAH as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5812",Submit
fa7f84ea-deb9-44ad-a482-afb3aa7299ba,50:06.5,Mutiara Nur Fatimah,"PV to  edi nata putra as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BRI BNI), Fitur Credit, MDR 1.8%, Settle D+1, MCC 5944",Submit
eeb0e76a-a83a-4fea-bcaf-d457a36dc4a6,54:34.5,Mutiara Nur Fatimah,"PV to  Harrizona as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5211",Submit Registration
eeb0e76a-a83a-4fea-bcaf-d457a36dc4a6,55:25.2,Mutiara Nur Fatimah,"PV to  Harrizona as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5211",Submit
5e143049-1d93-4a7b-ac75-c762698f228e,58:42.2,Mutiara Nur Fatimah,Return to SS: pls cfm DBA Name dgn Plang berbeda,Return
d6bbb4a3-e9d4-4ca1-8d8a-f0f95e63880c,03:55.4,Mutiara Nur Fatimah,Return to SS; pls cfm sette day krn highrisk merchant,Return
0270b566-7e94-40ef-b81d-1fa2a958cbd3,09:50.5,Mutiara Nur Fatimah,Return to DE: DBA Address mohon sesuaikan ,Return
14c24620-9631-48df-a8bf-c9cdd026df18,20:13.9,Mutiara Nur Fatimah,Return to DE: MCC 5814,Return
820f6957-05dc-46a7-bbd0-71f91de4f82e,25:28.3,Mutiara Nur Fatimah,"PV to Lenny Meulya Sari as Owner; Req 1 EDC Himbara dgn 3 Memberbank (BRI Mandiri), Fitur Credit, MDR 2%, Settle D+0, MCC 5621",Submit Registration
820f6957-05dc-46a7-bbd0-71f91de4f82e,26:21.3,Mutiara Nur Fatimah,"PV to Lenny Meulya Sari as Owner; Req 1 EDC Himbara dgn 3 Memberbank (BRI Mandiri), Fitur Credit, MDR 2%, Settle D+0, MCC 5621",Submit
575d881e-6aef-460c-aafc-82af234de295,30:13.7,Mutiara Nur Fatimah,Return to SS; pls cfm OTS terlampir tidak ada SR?,Return
47750349-b53a-404e-a3c6-e8e527545556,34:45.6,Mutiara Nur Fatimah,Return to SS; OTS masih tidak ada SR,Return
f5655c33-52e9-4b50-98b5-3ba6ba867d25,37:49.8,Mutiara Nur Fatimah,"PV to ADE ABDUL GOFAR as Owner; Req 1 EDC Himbara dgn 3 Memberbank (BNI BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5812",Submit Registration
f5655c33-52e9-4b50-98b5-3ba6ba867d25,38:54.5,Mutiara Nur Fatimah,"PV to ADE ABDUL GOFAR as Owner; Req 1 EDC Himbara dgn 3 Memberbank (BNI BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5812",Submit
c11bb98f-db19-4f8d-b5f4-ad8926fd3726,46:45.2,Mutiara Nur Fatimah,Return to SS; nomor salah sambung (pv by sherli),Return
cdd757e2-3df4-406a-ae56-92907b4c4c4b,47:43.9,Mutiara Nur Fatimah,Return to SS; Tidak Dapat Menerima Panggilan 2.50 PM (pv by sherli),Return
028688b9-9649-454f-a4c4-62be1db33214,48:52.2,Mutiara Nur Fatimah,Return to SS; PV NO DIALIHKAN 14.02 (pv by sherli),Return
428fe00a-8515-431b-907a-fce8b0172557,52:11.0,Mutiara Nur Fatimah,Return to SS; PV NO DIALIHKAN 14.00 (pv by sherli),Return
cdd130ac-b42e-41f9-af81-eda7fb0f108b,53:28.0,Mutiara Nur Fatimah,Return to SS; Tidak Dapat Menerima Panggilan 2.39 PM (pv by sherli),Return
41c59f32-eee5-439b-b43c-d8fe97ee456d,54:31.6,Mutiara Nur Fatimah,Retrun to SS; PV NO Tidak Diangkat 10.14 (pv by sherli),Return
27367e21-0916-4d81-8967-927e67484879,56:41.8,Mutiara Nur Fatimah,Return to SS: PV Tidak Bisa Dihubungi 14.59 (pv by sherli),Return
bf71ccd1-6c68-40b4-b220-c531e3e62f21,58:48.6,Mutiara Nur Fatimah,Return to SS: PV NO Tidak Diangkat 15.11 (pv by sherli),Return
5120754a-6ffe-4430-b6f1-ace9eb9d7746,30:38.2,Mutiara Nur Fatimah,"PV to triyono as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BNI Mandiri), Fitur Credit, MDR 1.8%, Settle D+1, MCC 5732",Submit Registration
5120754a-6ffe-4430-b6f1-ace9eb9d7746,40:38.5,Mutiara Nur Fatimah,"PV to triyono as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BNI Mandiri), Fitur Credit, MDR 1.8%, Settle D+1, MCC 5732",Submit
f5267fb3-26a9-420e-9da3-6c48faa483f9,03:22.2,Chandra Eka Purnama,call 081233913170 tidak ada jawaban,Return
1cd558cb-54d2-4711-a6ab-455bb5a6b0ba,04:21.7,Chandra Eka Purnama,call 082255536001 tidak ada jawaban,Return
3a69d6a3-8492-4931-9462-bd354fb79814,05:22.3,Chandra Eka Purnama,call 087788405060 tidak ada jawaban,Return
d37a9913-0548-4156-af35-7a0866ab0cc3,08:46.3,Chandra Eka Purnama,ok,Submit Registration
d37a9913-0548-4156-af35-7a0866ab0cc3,11:30.0,Chandra Eka Purnama,TO SS : mOHON DI BANTU UNTUK UPLOAD IZIN USAHA & BUKU TABUNGAN.. SIUP YG DI UPLOAD HANYA STRUCK BANK BCA,Return
a5513b50-83ff-4374-9d1e-cc74a215d04a,14:15.5,Chandra Eka Purnama,TO SS : CALL 0895610407070 TIDAK ADA JAWABAN,Return
ddd6da7f-4236-40ae-b8c1-7e5496aa8fa9,15:49.9,Chandra Eka Purnama,OK,Submit Registration
ddd6da7f-4236-40ae-b8c1-7e5496aa8fa9,16:24.6,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5532; Incident : ok ; call 081338385282 OK,Submit
6b7f09df-df67-4ce3-9a2e-92380ea6b3aa,17:01.7,Mutiara Nur Fatimah,"PV to WINDA as PIC; Req 1 EDC Himbara dgn 2 Memberbank (BNI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 7011",Submit Registration
6b7f09df-df67-4ce3-9a2e-92380ea6b3aa,18:26.0,Mutiara Nur Fatimah,"PV to WINDA as PIC; Req 1 EDC Himbara dgn 2 Memberbank (BNI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 7011",Submit
bc52dae3-a9c5-40aa-9bda-8b4a6ca310ca,19:15.3,Chandra Eka Purnama,ok,Submit Registration
bc52dae3-a9c5-40aa-9bda-8b4a6ca310ca,20:27.5,Chandra Eka Purnama,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 8043; Incident : ok ; call 081283978037 OK,Submit
8af1913c-6025-4922-bdc1-e44e8f67a3d8,31:17.7,Mutiara Nur Fatimah,Return to SS; pls cfm terdapat plang an merchant lain di lokasi,Return
bd7a7d3e-5e58-4895-96af-d5aefd9e030f,39:08.9,Mutiara Nur Fatimah,Return to SS; pls cfm OTS terlampir tidak ada plang?,Return
c602e870-1b3a-433b-a10d-32f56455a8e9,58:32.9,Mutiara Nur Fatimah,"PV to CHARLY YANTONI as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BNI BRI), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5812",Submit
a6c72bd4-5b34-4ae8-8601-cfd8a1aab05f,32:17.3,Mutiara Nur Fatimah,"PV to CHARLY YANTONI as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5422",Submit Registration
a6c72bd4-5b34-4ae8-8601-cfd8a1aab05f,33:54.5,Mutiara Nur Fatimah,"PV to CHARLY YANTONI as Owner; Req 1 EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Credit, MDR 1.8%, Settle D+0, MCC 5422",Submit
898835c6-b673-4486-93a1-a88654da450a,32:54.0,Mutiara Nur Fatimah,Retrun to SS: mohon lampirkan ijin usaha dan cover butab ,Return
8c2fefc4-c85d-4373-916a-f0818364e1d0,56:40.3,Fajar Wibowo,To SS HARAP LENGKAPI TAB REVIEW TERKAIT PENGECEKAN BLACKLIST ,Return
