IDLOG,IDTRACKER,IDSTATUS,APLC_STATUS,APLC_AUTH,APLC_RSON,PROC_PGRS_SEQ_NO,DATA_CHNG_DTTM
28996,7741,70,Approval Completed,Approved,,2,3/20/2023 19:03
28997,7741,15,Quality Assurance (QAM),Approved,,3,2/27/2023 9:02
28998,7741,61,Member Bank Apprval 1,Approved,,3,3/2/2023 11:03
28999,7741,70,Approval Completed,Approved,,3,3/20/2023 19:03
29000,7741,70,Approval Completed,,,4,3/20/2023 19:03
29001,7742,10,DOC Registration,Approved,,1,2/20/2023 15:02
29002,7742,15,Quality Assurance (QAM),Approved,,1,2/20/2023 16:02
29003,7742,20,Data Entry,Approved,,1,2/21/2023 8:02
29004,7742,30,B/L Check,Approved,,1,2/21/2023 8:02
29005,7742,40,Application Check,Approved,,1,2/21/2023 15:02
29006,7742,61,Member Bank Apprval 1,Approved,,1,2/24/2023 15:02
29007,7742,70,Approval Completed,Approved,,1,3/1/2023 15:03
29008,7742,30,B/L Check,Approved,,2,2/23/2023 4:02
29009,7742,40,Application Check,Approved,,2,2/23/2023 13:02
29010,7742,50,Merchant Analyst,Approved,,2,2/23/2023 15:02
29011,7742,70,Approval Completed,,,2,3/1/2023 15:03
29012,7743,10,DOC Registration,Approved,,1,2/20/2023 15:02
29013,7743,15,Quality Assurance (QAM),Approved,,1,2/21/2023 7:02
29014,7743,20,Data Entry,Approved,,1,2/21/2023 13:02
29015,7743,20,Data Entry,Approved,,2,2/21/2023 16:02
29016,7743,30,B/L Check,Approved,,2,2/21/2023 16:02
29017,7743,40,Application Check,Returned,Application,2,2/21/2023 16:02
29018,7743,30,B/L Check,Approved,,3,2/21/2023 16:02
29019,7743,40,Application Check,Approved,,3,2/21/2023 16:02
29020,7743,61,Member Bank Apprval 1,Approved,,3,2/23/2023 10:02
29021,7743,70,Approval Completed,Approved,,3,3/20/2023 19:03
29022,7743,70,Approval Completed,,,4,3/20/2023 19:03
29023,6329,10,DOC Registration,Approved,,1,1/18/2023 14:01
29024,6329,15,Quality Assurance (QAM),Approved,,1,1/18/2023 14:01
29025,6329,20,Data Entry,Approved,,1,1/19/2023 9:01
19366,7055,70,Approval Completed,Approved,,3,3/6/2023 17:03
19367,7055,70,Approval Completed,Approved,,4,3/6/2023 18:03
19368,7056,10,DOC Registration,Approved,,1,2/1/2023 15:02
19369,6601,30,B/L Check,Approved,,1,1/25/2023 15:01
19370,6601,40,Application Check,Approved,,1,1/25/2023 15:01
19371,6601,50,Merchant Analyst,Returned,Uncompleted Documents,1,1/26/2023 11:01
19372,6601,61,Member Bank Apprval 1,Approved,,1,2/7/2023 16:02
19373,6601,61,Member Bank Apprval 1,Returned,Uncompleted Documents,2,1/31/2023 15:01
19374,6601,10,DOC Registration,,,2,1/26/2023 11:01
19375,6601,50,Merchant Analyst,Approved,,2,2/4/2023 19:02
19376,6601,61,Member Bank Apprval 1,Approved,,3,2/8/2023 10:02
19377,6601,61,Member Bank Apprval 1,Approved,,4,2/7/2023 16:02
19378,6601,15,Quality Assurance (QAM),Approved,,3,2/2/2023 16:02
19379,6601,61,Member Bank Apprval 1,Approved,,5,2/6/2023 10:02
19380,7051,10,DOC Registration,Approved,,1,2/1/2023 15:02
19381,7051,15,Quality Assurance (QAM),Approved,,1,2/1/2023 15:02
19382,7051,20,Data Entry,Approved,,1,2/2/2023 7:02
19383,7051,70,Approval Completed,,,2,2/4/2023 17:02
19384,7052,10,DOC Registration,Approved,,1,2/1/2023 15:02
19385,7052,15,Quality Assurance (QAM),Approved,,1,2/1/2023 15:02
19386,7054,10,DOC Registration,Approved,,1,2/1/2023 15:02
19387,7054,15,Quality Assurance (QAM),Approved,,1,2/1/2023 15:02
19388,7052,30,B/L Check,Approved,,1,2/2/2023 12:02
20738,8111,40,Application Check,Approved,,1,3/6/2023 14:03
20739,8112,30,B/L Check,Approved,,1,3/3/2023 17:03
20740,8112,40,Application Check,Approved,,1,3/3/2023 17:03
20741,8112,61,Member Bank Apprval 1,Approved,,1,3/3/2023 18:03
20742,8112,70,Approval Completed,,,2,3/5/2023 19:03
20743,8113,70,Approval Completed,Approved,,1,3/8/2023 22:03
20744,8114,70,Approval Completed,Approved,,1,3/28/2023 23:03
20745,8114,70,Approval Completed,,,2,3/28/2023 23:03
20746,8115,30,B/L Check,Approved,,1,3/6/2023 8:03
20747,8115,40,Application Check,Approved,,1,3/6/2023 15:03
20748,8115,70,Approval Completed,,,2,3/28/2023 22:03
20749,8116,10,DOC Registration,Approved,,1,3/3/2023 21:03
20750,8116,15,Quality Assurance (QAM),Approved,,1,3/3/2023 21:03
20751,8116,20,Data Entry,Approved,,1,3/3/2023 21:03
20752,8116,61,Member Bank Apprval 1,Approved,,1,3/4/2023 9:03
20753,6606,70,Approval Completed,Approved,,1,2/4/2023 19:02
20754,6609,70,Approval Completed,Approved,,4,2/3/2023 21:02
20755,6612,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
20756,6615,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
20757,6613,10,DOC Registration,Approved,,1,1/25/2023 9:01
20758,6613,15,Quality Assurance (QAM),Approved,,1,1/25/2023 9:01
20759,6614,10,DOC Registration,Approved,,1,1/25/2023 9:01
20760,6614,15,Quality Assurance (QAM),Approved,,1,1/25/2023 9:01
20761,6615,10,DOC Registration,Approved,,1,1/25/2023 9:01
20762,6616,10,DOC Registration,Approved,,1,1/25/2023 9:01
20763,6616,15,Quality Assurance (QAM),Approved,,1,1/25/2023 9:01
20764,6615,15,Quality Assurance (QAM),Approved,,1,1/25/2023 9:01
20765,6617,10,DOC Registration,Approved,,1,1/25/2023 9:01
20766,6617,15,Quality Assurance (QAM),Approved,,1,1/25/2023 9:01
20767,6618,10,DOC Registration,Approved,,1,1/25/2023 9:01
20768,6618,15,Quality Assurance (QAM),Approved,,1,1/25/2023 9:01
20769,6615,20,Data Entry,Approved,,1,1/25/2023 16:01
20770,6616,20,Data Entry,Approved,,1,1/25/2023 14:01
20771,6617,20,Data Entry,Approved,,1,1/25/2023 14:01
20772,6618,20,Data Entry,Approved,,1,1/25/2023 14:01
20773,6619,10,DOC Registration,Approved,,1,1/25/2023 9:01
20774,6615,30,B/L Check,Approved,,1,1/25/2023 16:01
20775,6615,40,Application Check,Approved,,1,1/25/2023 16:01
20776,6618,50,Merchant Analyst,Approved,,1,1/26/2023 11:01
20777,6618,61,Member Bank Apprval 1,Approved,,1,1/31/2023 16:01
20778,6618,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
20779,6624,50,Merchant Analyst,Approved,,1,1/26/2023 11:01
20780,6624,61,Member Bank Apprval 1,Approved,,1,1/31/2023 16:01
20781,6624,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
20782,6629,30,B/L Check,Approved,,1,1/25/2023 15:01
20783,6629,40,Application Check,Approved,,1,1/25/2023 15:01
20784,6619,30,B/L Check,Approved,,1,1/25/2023 16:01
20785,6619,40,Application Check,Approved,,1,1/25/2023 16:01
20786,6628,50,Merchant Analyst,Approved,,1,1/26/2023 11:01
20787,6628,61,Member Bank Apprval 1,Approved,,1,1/31/2023 16:01
20788,6628,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
20789,6632,50,Merchant Analyst,Approved,,1,1/26/2023 11:01
20790,6632,61,Member Bank Apprval 1,Approved,,1,1/31/2023 16:01
20791,6632,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
20792,6622,61,Member Bank Apprval 1,Approved,,1,1/27/2023 16:01
20793,6624,30,B/L Check,Approved,,1,1/25/2023 15:01
20794,6624,40,Application Check,Approved,,1,1/25/2023 15:01
20795,6626,70,Approval Completed,,,5,2/19/2023 18:02
20796,6629,70,Approval Completed,,,5,2/19/2023 18:02
20797,6627,20,Data Entry,Approved,,1,1/25/2023 13:01
20798,6628,20,Data Entry,Approved,,1,1/25/2023 15:01
20799,6629,20,Data Entry,Approved,,1,1/25/2023 15:01
20800,6629,50,Merchant Analyst,Approved,,1,1/26/2023 19:01
20801,6629,61,Member Bank Apprval 1,Approved,,1,1/31/2023 16:01
20802,6629,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
20803,6630,10,DOC Registration,Approved,,1,1/25/2023 10:01
28304,7259,70,Approval Completed,Approved,,1,2/21/2023 9:02
28305,7259,15,Quality Assurance (QAM),Approved,,2,2/14/2023 10:02
28306,7259,10,DOC Registration,Approved,,3,2/16/2023 14:02
28307,7259,15,Quality Assurance (QAM),Approved,,3,2/16/2023 15:02
28308,7259,20,Data Entry,Approved,,3,2/16/2023 16:02
28309,7259,50,Merchant Analyst,Approved,,3,2/20/2023 13:02
28310,7260,10,DOC Registration,Approved,,1,2/6/2023 15:02
28311,7260,15,Quality Assurance (QAM),Approved,,1,2/6/2023 15:02
28312,7260,20,Data Entry,Approved,,1,2/7/2023 0:02
28313,7260,30,B/L Check,Approved,,1,2/7/2023 0:02
28314,7260,40,Application Check,Approved,,1,2/7/2023 9:02
28315,7261,10,DOC Registration,Approved,,1,2/6/2023 16:02
28316,7261,20,Data Entry,Approved,,1,2/7/2023 6:02
28317,7261,30,B/L Check,Approved,,1,2/7/2023 6:02
28318,7261,40,Application Check,Approved,,1,2/7/2023 7:02
28319,7261,50,Merchant Analyst,Approved,,1,2/7/2023 16:02
28320,7261,61,Member Bank Apprval 1,Approved,,1,2/8/2023 14:02
28321,7261,70,Approval Completed,Approved,,1,2/13/2023 16:02
28322,7262,20,Data Entry,Approved,,1,2/7/2023 6:02
28323,7262,30,B/L Check,Approved,,1,2/7/2023 6:02
28324,7262,40,Application Check,Approved,,1,2/7/2023 7:02
28325,7262,61,Member Bank Apprval 1,Approved,,1,2/8/2023 10:02
28326,7262,70,Approval Completed,Approved,,1,2/11/2023 22:02
28327,7263,10,DOC Registration,Approved,,1,2/6/2023 16:02
28328,7263,15,Quality Assurance (QAM),Approved,,1,2/7/2023 2:02
28329,7263,20,Data Entry,Approved,,1,2/7/2023 14:02
28330,7263,30,B/L Check,Approved,,1,2/7/2023 14:02
28333,7263,61,Member Bank Apprval 1,Approved,,1,2/20/2023 18:02
29671,6798,70,Approval Completed,Approved,,2,2/19/2023 18:02
29672,6798,61,Member Bank Apprval 1,Approved,,3,1/30/2023 8:01
29673,6798,70,Approval Completed,Approved,,3,2/19/2023 18:02
29674,6798,70,Approval Completed,Approved,,4,2/19/2023 18:02
29675,6798,70,Approval Completed,,,5,2/19/2023 18:02
29676,6799,10,DOC Registration,Approved,,1,1/26/2023 13:01
29677,6799,15,Quality Assurance (QAM),Approved,,1,1/26/2023 13:01
29678,6799,20,Data Entry,Approved,,1,1/27/2023 11:01
29679,6799,30,B/L Check,Approved,,1,1/27/2023 11:01
29680,6799,40,Application Check,Approved,,1,1/27/2023 15:01
29681,6799,50,Merchant Analyst,Approved,,1,1/29/2023 11:01
29682,6799,61,Member Bank Apprval 1,Approved,,1,2/1/2023 17:02
29683,6799,70,Approval Completed,Approved,,1,2/19/2023 18:02
29684,6799,61,Member Bank Apprval 1,Approved,,2,2/1/2023 16:02
29685,6799,70,Approval Completed,Approved,,2,2/19/2023 18:02
29686,6799,70,Approval Completed,Approved,,3,2/19/2023 18:02
29687,6799,70,Approval Completed,Approved,,4,2/19/2023 18:02
29688,6799,70,Approval Completed,,,5,2/19/2023 18:02
29689,6800,10,DOC Registration,Approved,,1,1/26/2023 13:01
29690,6800,15,Quality Assurance (QAM),Approved,,1,1/26/2023 13:01
29691,6800,20,Data Entry,Approved,,1,1/27/2023 9:01
29692,6800,30,B/L Check,Approved,,1,1/27/2023 9:01
29693,6800,40,Application Check,Approved,,1,1/27/2023 22:01
29694,6800,50,Merchant Analyst,Approved,,1,1/30/2023 9:01
29695,6800,61,Member Bank Apprval 1,Approved,,1,2/1/2023 17:02
29696,6800,70,Approval Completed,Approved,,1,2/19/2023 18:02
29697,6800,61,Member Bank Apprval 1,Approved,,2,2/1/2023 16:02
29698,6800,70,Approval Completed,Approved,,2,2/19/2023 18:02
29699,6800,61,Member Bank Apprval 1,Approved,,3,1/30/2023 9:01
29700,6800,70,Approval Completed,Approved,,3,2/19/2023 18:02
29701,6800,70,Approval Completed,Approved,,4,2/19/2023 18:02
29702,6800,70,Approval Completed,,,5,2/19/2023 18:02
29703,6801,10,DOC Registration,Approved,,1,1/26/2023 13:01
29704,6801,15,Quality Assurance (QAM),Approved,,1,1/26/2023 13:01
29705,6801,20,Data Entry,Approved,,1,1/27/2023 9:01
29706,6801,30,B/L Check,Approved,,1,1/27/2023 9:01
29707,6801,40,Application Check,Approved,,1,1/27/2023 22:01
29708,6801,50,Merchant Analyst,Approved,,1,1/30/2023 9:01
29709,6801,61,Member Bank Apprval 1,Approved,,1,2/1/2023 17:02
29710,6801,70,Approval Completed,Approved,,1,2/19/2023 19:02
29711,6801,61,Member Bank Apprval 1,Approved,,2,2/1/2023 16:02
29712,6801,70,Approval Completed,Approved,,2,2/19/2023 19:02
29713,6801,61,Member Bank Apprval 1,Approved,,3,1/30/2023 9:01
29714,6801,70,Approval Completed,Approved,,3,2/19/2023 19:02
29715,6801,70,Approval Completed,Approved,,4,2/19/2023 19:02
29716,6801,70,Approval Completed,,,5,2/19/2023 19:02
29717,6802,10,DOC Registration,Approved,,1,1/26/2023 14:01
29718,6802,15,Quality Assurance (QAM),Approved,,1,1/26/2023 14:01
29719,6802,20,Data Entry,Approved,,1,1/27/2023 5:01
29720,6802,30,B/L Check,Approved,,1,1/27/2023 5:01
29721,6802,40,Application Check,Approved,,1,1/27/2023 7:01
29722,6802,50,Merchant Analyst,Approved,,1,1/27/2023 16:01
29723,6802,61,Member Bank Apprval 1,Approved,,1,1/30/2023 12:01
29724,6802,70,Approval Completed,Approved,,1,2/2/2023 17:02
29725,6802,70,Approval Completed,,,2,2/2/2023 17:02
29726,6803,10,DOC Registration,Approved,,1,1/26/2023 14:01
29727,6803,20,Data Entry,Returned,Uncompleted Documents,1,1/27/2023 9:01
29728,6803,30,B/L Check,Approved,,1,2/1/2023 6:02
29729,6803,40,Application Check,Approved,,1,2/1/2023 8:02
29730,6803,50,Merchant Analyst,Approved,,1,2/2/2023 10:02
29731,6803,61,Member Bank Apprval 1,Approved,,1,2/6/2023 15:02
29732,6803,70,Approval Completed,Approved,,1,2/18/2023 17:02
28665,7255,30,B/L Check,Approved,,1,2/7/2023 0:02
28666,7255,40,Application Check,Approved,,1,2/7/2023 8:02
28667,7251,61,Member Bank Apprval 1,Approved,,1,2/7/2023 10:02
28668,7252,61,Member Bank Apprval 1,Approved,,1,2/7/2023 10:02
28669,7254,61,Member Bank Apprval 1,Approved,,1,2/7/2023 10:02
28670,7256,61,Member Bank Apprval 1,Approved,,1,2/7/2023 10:02
28671,7260,61,Member Bank Apprval 1,Approved,,1,2/7/2023 10:02
28672,7258,10,DOC Registration,Approved,,1,2/6/2023 14:02
28673,7258,30,B/L Check,Approved,,1,2/7/2023 7:02
28674,7258,40,Application Check,Approved,,1,2/7/2023 8:02
28675,7262,50,Merchant Analyst,Approved,,1,2/7/2023 14:02
28676,7258,50,Merchant Analyst,Returned,Uncompleted Documents,1,2/8/2023 10:02
28677,7258,70,Approval Completed,Approved,,1,2/22/2023 9:02
28678,7258,50,Merchant Analyst,Returned,Uncompleted Documents,2,2/15/2023 10:02
28679,7259,50,Merchant Analyst,Returned,Uncompleted Documents,2,2/15/2023 10:02
28680,7258,15,Quality Assurance (QAM),Approved,,3,2/20/2023 10:02
28681,7258,20,Data Entry,Approved,,3,2/20/2023 10:02
28682,7258,50,Merchant Analyst,Approved,,3,2/21/2023 10:02
28683,7259,30,B/L Check,Approved,,1,2/7/2023 12:02
28684,7259,40,Application Check,Approved,,1,2/7/2023 13:02
28685,7259,61,Member Bank Apprval 1,Approved,,1,2/21/2023 9:02
28686,7259,10,DOC Registration,Approved,,2,2/14/2023 10:02
28687,7259,20,Data Entry,Approved,,2,2/14/2023 10:02
28688,7259,30,B/L Check,Approved,,2,2/14/2023 10:02
28689,7259,40,Application Check,Approved,,2,2/14/2023 11:02
28690,7259,30,B/L Check,Approved,,3,2/16/2023 16:02
30028,7286,10,DOC Registration,Approved,,2,2/8/2023 15:02
30029,7286,15,Quality Assurance (QAM),Approved,,2,2/8/2023 16:02
30030,7286,20,Data Entry,Approved,,2,2/8/2023 17:02
30031,7286,61,Member Bank Apprval 1,Approved,,2,2/20/2023 18:02
30032,7286,70,Approval Completed,Approved,,2,3/28/2023 15:03
30033,7286,61,Member Bank Apprval 1,Approved,,3,2/13/2023 12:02
30034,7286,70,Approval Completed,Approved,,3,3/28/2023 15:03
30035,7286,70,Approval Completed,Approved,,4,3/28/2023 15:03
30036,7286,70,Approval Completed,,,5,3/28/2023 15:03
30037,7288,10,DOC Registration,Approved,,1,2/7/2023 8:02
30038,7287,10,DOC Registration,Approved,,1,2/7/2023 8:02
30039,7287,15,Quality Assurance (QAM),Approved,,1,2/7/2023 10:02
30040,7285,10,DOC Registration,Approved,,1,2/7/2023 8:02
30041,7285,15,Quality Assurance (QAM),Approved,,1,2/7/2023 10:02
30042,7286,10,DOC Registration,Approved,,1,2/7/2023 8:02
30043,7286,15,Quality Assurance (QAM),Approved,,1,2/7/2023 10:02
30044,7287,70,Approval Completed,Approved,,2,3/2/2023 16:03
30045,7279,61,Member Bank Apprval 1,Approved,,1,2/7/2023 13:02
30046,7282,70,Approval Completed,,,2,2/11/2023 16:02
30047,7288,15,Quality Assurance (QAM),Approved,,1,2/7/2023 10:02
30048,7288,20,Data Entry,Returned,Uncompleted Documents,1,2/7/2023 14:02
30049,7288,30,B/L Check,Approved,,1,2/9/2023 0:02
30050,7288,40,Application Check,Approved,,1,2/9/2023 8:02
30051,7288,50,Merchant Analyst,Approved,,1,2/11/2023 21:02
30052,7288,61,Member Bank Apprval 1,Approved,,1,2/15/2023 14:02
30053,7288,70,Approval Completed,Approved,,1,3/2/2023 16:03
30054,7288,10,DOC Registration,Approved,,2,2/8/2023 9:02
30055,7288,15,Quality Assurance (QAM),Approved,,2,2/8/2023 16:02
30056,7288,61,Member Bank Apprval 1,Approved,,2,2/15/2023 14:02
30057,7288,70,Approval Completed,Approved,,2,3/2/2023 16:03
30058,7288,61,Member Bank Apprval 1,Approved,,3,2/13/2023 12:02
30059,7288,70,Approval Completed,Approved,,3,3/2/2023 16:03
30060,7288,70,Approval Completed,,,4,3/2/2023 16:03
30061,7744,10,DOC Registration,Approved,,1,2/20/2023 15:02
30062,7744,15,Quality Assurance (QAM),Approved,,1,2/21/2023 7:02
30063,7744,20,Data Entry,Approved,,1,2/21/2023 14:02
30064,7744,40,Application Check,Approved,,1,2/21/2023 16:02
30065,7744,70,Approval Completed,Approved,,1,3/20/2023 19:03
30066,7744,61,Member Bank Apprval 1,Approved,,2,3/1/2023 13:03
30067,7744,70,Approval Completed,Approved,,2,3/20/2023 19:03
30068,7744,61,Member Bank Apprval 1,Approved,,3,2/23/2023 10:02
30069,7744,70,Approval Completed,Approved,,3,3/20/2023 19:03
30070,7744,70,Approval Completed,,,4,3/20/2023 19:03
30071,7745,10,DOC Registration,Approved,,1,2/20/2023 16:02
30072,7745,15,Quality Assurance (QAM),Approved,,1,2/21/2023 7:02
30073,7745,20,Data Entry,Approved,,1,2/21/2023 14:02
30074,7745,70,Approval Completed,Approved,,1,3/20/2023 19:03
30075,7745,30,B/L Check,Approved,,2,2/21/2023 15:02
30076,7745,40,Application Check,Approved,,2,2/21/2023 16:02
30077,7745,70,Approval Completed,Approved,,2,3/20/2023 19:03
30078,7745,70,Approval Completed,Approved,,3,3/20/2023 19:03
30079,7745,70,Approval Completed,,,4,3/20/2023 19:03
30080,7746,10,DOC Registration,Approved,,1,2/20/2023 15:02
30081,7746,15,Quality Assurance (QAM),Approved,,1,2/20/2023 15:02
30082,7746,20,Data Entry,Approved,,1,2/21/2023 7:02
30083,7746,30,B/L Check,Approved,,1,2/21/2023 7:02
30084,7746,40,Application Check,Approved,,1,2/21/2023 8:02
30085,7746,61,Member Bank Apprval 1,Approved,,1,2/21/2023 14:02
30086,7746,70,Approval Completed,Approved,,1,2/22/2023 16:02
30087,7746,70,Approval Completed,,,2,2/22/2023 16:02
30088,6379,10,DOC Registration,Approved,,1,1/18/2023 16:01
30089,7288,20,Data Entry,Approved,,2,2/9/2023 0:02
30090,7744,30,B/L Check,Approved,,1,2/21/2023 14:02
29026,6329,50,Merchant Analyst,Approved,,1,1/24/2023 10:01
29027,6329,61,Member Bank Apprval 1,Approved,,1,1/31/2023 16:01
29028,6329,70,Approval Completed,Approved,,1,2/22/2023 20:02
29029,6329,61,Member Bank Apprval 1,Approved,,2,1/31/2023 15:01
29030,6329,70,Approval Completed,Approved,,2,2/22/2023 20:02
29031,6329,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
29032,6329,70,Approval Completed,Approved,,3,2/22/2023 20:02
29033,6329,70,Approval Completed,Approved,,4,2/22/2023 20:02
29034,6329,70,Approval Completed,,,5,2/22/2023 20:02
29035,6330,10,DOC Registration,Approved,,1,1/18/2023 14:01
29036,6330,15,Quality Assurance (QAM),Approved,,1,1/18/2023 14:01
29037,6330,20,Data Entry,Approved,,1,1/19/2023 7:01
29038,6330,30,B/L Check,Approved,,1,1/19/2023 7:01
29039,6330,40,Application Check,Approved,,1,1/19/2023 17:01
29040,6330,50,Merchant Analyst,Approved,,1,1/24/2023 10:01
29041,6330,61,Member Bank Apprval 1,Approved,,1,1/31/2023 17:01
29042,6330,70,Approval Completed,Approved,,1,2/18/2023 16:02
29043,6330,61,Member Bank Apprval 1,Approved,,2,1/31/2023 16:01
29044,6330,70,Approval Completed,Approved,,2,2/18/2023 16:02
29045,6330,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
29046,6330,70,Approval Completed,Approved,,3,2/18/2023 16:02
29047,6330,70,Approval Completed,Approved,,4,2/18/2023 16:02
29048,6330,70,Approval Completed,,,5,2/18/2023 16:02
29049,6331,20,Data Entry,Approved,,1,1/19/2023 7:01
30384,7763,70,Approval Completed,Approved,,1,3/13/2023 13:03
30385,7763,15,Quality Assurance (QAM),Approved,,2,3/3/2023 9:03
30386,7763,20,Data Entry,Approved,,2,2/24/2023 6:02
30387,7763,30,B/L Check,Approved,,2,2/24/2023 6:02
30388,7763,40,Application Check,Approved,,2,2/24/2023 9:02
30389,7763,15,Quality Assurance (QAM),Approved,,3,3/8/2023 16:03
30390,7763,50,Merchant Analyst,Returned,Uncompleted Documents,3,3/6/2023 12:03
30391,7764,15,Quality Assurance (QAM),Approved,,1,2/21/2023 22:02
30392,7764,20,Data Entry,Approved,,1,2/22/2023 13:02
30393,7291,10,DOC Registration,Approved,,4,2/14/2023 8:02
30394,7292,10,DOC Registration,Approved,,1,2/7/2023 9:02
30395,7294,30,B/L Check,Approved,,1,2/7/2023 13:02
30396,7294,40,Application Check,Approved,,1,2/7/2023 18:02
30397,7295,10,DOC Registration,Approved,,1,2/7/2023 9:02
30398,7295,15,Quality Assurance (QAM),Approved,,1,2/7/2023 9:02
30399,7295,20,Data Entry,Approved,,1,2/7/2023 14:02
30400,7296,10,DOC Registration,Approved,,1,2/7/2023 9:02
30401,7296,15,Quality Assurance (QAM),Approved,,1,2/7/2023 9:02
30402,7296,20,Data Entry,Approved,,1,2/7/2023 13:02
30403,7297,10,DOC Registration,Approved,,1,2/7/2023 9:02
30404,7297,15,Quality Assurance (QAM),Approved,,1,2/7/2023 9:02
30405,7297,20,Data Entry,Approved,,1,2/7/2023 13:02
30406,7297,30,B/L Check,Approved,,1,2/7/2023 13:02
30407,7297,40,Application Check,Returned,Application,1,2/7/2023 13:02
30408,7298,10,DOC Registration,Approved,,1,2/7/2023 9:02
30409,7298,15,Quality Assurance (QAM),Approved,,1,2/7/2023 9:02
30410,7298,20,Data Entry,Approved,,1,2/7/2023 14:02
30411,7298,61,Member Bank Apprval 1,Approved,,1,2/7/2023 15:02
30412,7748,61,Member Bank Apprval 1,Approved,,3,2/23/2023 10:02
