|APLC_SEQ_NO|MID        |TID     |MERCHANT NAME                         |CITY                               |PROSES PENGAJUAN APLIKASI|TGL APLIKASI MASUK     |STATUS APLIKASI           |STATUS WR        |STATUS WO|PROVIDER_TYP|TMNL_STATUS |TMNL_MODEL|SNO                 |MER_DTL_ADDR1                                   |MER_DTL_ADDR2                                   |MER_DTL_ADDR3                                 |MID_BRI     |MID_BNI        |MID_BTN        |MID_ASTRAPAY|MID_DANAMON|MID_BSI|MID_OCBC|TID_BRI |TID_BNI |TID_BTN |TID_ASTRAPAY|TID_DANAMON|TID_BSI|TID_OCBC|MEMBER_BANK             |
|12003083138|71135168589|74601249|DWIDAYATOUR.CO.ID SAMANHUDI                     |Jakarta Pusat (Kota Administrasi)  |                         |2023-01-18 10:30:19.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |JL. K.H SAMANHUDI NO 22 A-B, JAKARTA PUSAT 10710|-                                               |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083139|71135168682|74601250|DWIDAYATOUR.CO.ID SENAYAN CITY                  |Jakarta Pusat (Kota Administrasi)  |                         |2023-01-18 10:30:19.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |SENAYAN CITY LT.6 SHOP UNIT 6-08 JL. ASIA AFRIKA|LOT 19, JAKARTA PUSAT                           |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083139|71135168682|74601251|DWIDAYATOUR.CO.ID SENAYAN CITY                  |Jakarta Pusat (Kota Administrasi)  |                         |2023-01-18 10:30:19.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |SENAYAN CITY LT.6 SHOP UNIT 6-08 JL. ASIA AFRIKA|LOT 19, JAKARTA PUSAT                           |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083139|71135168682|74601252|DWIDAYATOUR.CO.ID SENAYAN CITY                  |Jakarta Pusat (Kota Administrasi)  |                         |2023-01-18 10:30:19.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |SENAYAN CITY LT.6 SHOP UNIT 6-08 JL. ASIA AFRIKA|LOT 19, JAKARTA PUSAT                           |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083139|71135168682|74601253|DWIDAYATOUR.CO.ID SENAYAN CITY                  |Jakarta Pusat (Kota Administrasi)  |                         |2023-01-18 10:30:19.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |SENAYAN CITY LT.6 SHOP UNIT 6-08 JL. ASIA AFRIKA|LOT 19, JAKARTA PUSAT                           |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083140|71135168775|74601254|DWIDAYATOUR.CO.ID WTC II JAKARTA LAND           |Jakarta Selatan (Kota Administrasi)|                         |2023-01-18 10:30:20.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |GEDUNG WORLD TRADE CENTRE II ,LOWER GROUND      |JL JENDRAL SUDIRMAN KAV 29-31. JAKARTA          |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083140|71135168775|74601255|DWIDAYATOUR.CO.ID WTC II JAKARTA LAND           |Jakarta Selatan (Kota Administrasi)|                         |2023-01-18 10:30:20.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |GEDUNG WORLD TRADE CENTRE II ,LOWER GROUND      |JL JENDRAL SUDIRMAN KAV 29-31. JAKARTA          |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083140|71135168775|74601256|DWIDAYATOUR.CO.ID WTC II JAKARTA LAND           |Jakarta Selatan (Kota Administrasi)|                         |2023-01-18 10:30:20.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |GEDUNG WORLD TRADE CENTRE II ,LOWER GROUND      |JL JENDRAL SUDIRMAN KAV 29-31. JAKARTA          |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083140|71135168775|74601257|DWIDAYATOUR.CO.ID WTC II JAKARTA LAND           |Jakarta Selatan (Kota Administrasi)|                         |2023-01-18 10:30:20.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |GEDUNG WORLD TRADE CENTRE II ,LOWER GROUND      |JL JENDRAL SUDIRMAN KAV 29-31. JAKARTA          |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12003083141|71135168868|74601258|DWIDAYATOUR.CO.ID BALI TEUKU UMAR               |Denpasar (Kota)                    |                         |2023-01-18 10:30:20.000|Approval Completed        |                 |                  |None        |On Operation      |          |                    |JL. TEUKU UMAR NO. 77 BLOK C, DAUH PUTRI KLOD   |DENPASAR BARAT                                  |-                                               |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
